
 displacements (vx,vy,vz) for set NALL and time  0.1000000E-02
        10 -1.095492E+01  1.398337E-01  0.000000E+00
        11 -2.097704E+01  1.398337E-01  0.000000E+00
        12 -2.144344E+01  1.398337E-01  0.000000E+00
        13  0.000000E+00  0.000000E+00  1.957671E-01
        14 -4.663950E-01  0.000000E+00  1.957671E-01
        15 -1.048852E+01  0.000000E+00  1.957671E-01
        16 -1.095492E+01  0.000000E+00  1.957671E-01
        17 -2.097704E+01  0.000000E+00  1.957671E-01
        18 -2.144344E+01  0.000000E+00  1.957671E-01
        19  0.000000E+00  1.398337E-01  1.957671E-01
        20 -4.663950E-01  1.398337E-01  1.957671E-01
        21 -1.048852E+01  1.398337E-01  1.957671E-01
        22 -1.095492E+01  1.398337E-01  1.957671E-01
        23 -2.097704E+01  1.398337E-01  1.957671E-01
        24 -2.144344E+01  1.398337E-01  1.957671E-01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.7147813E+00

         1   1 -1.955025E+02 -8.363784E-12 -7.368096E-12 -7.861684E-13 -5.611136E-13  3.441301E-13
         1   2 -1.955025E+02 -3.186204E-12 -2.731032E-12 -4.048030E-12 -3.271405E-12  2.989219E-13
         1   3 -1.955025E+02 -1.297240E-11 -1.157844E-11  3.310586E-13 -4.935767E-13  1.009375E-12
         1   4 -1.955025E+02 -7.837492E-12 -7.069389E-12 -2.930803E-12 -2.969902E-12  9.033414E-13
         1   5 -1.955025E+02 -1.079611E-11 -1.164956E-11 -6.952489E-13  6.157627E-13  6.104473E-13
         1   6 -1.955025E+02 -5.903011E-12 -7.140510E-12 -3.629667E-12 -2.094529E-12  5.140032E-13
         1   7 -1.955025E+02 -1.490688E-11 -1.539050E-11  3.328457E-13  6.311577E-13  1.277884E-12
         1   8 -1.955025E+02 -1.008490E-11 -1.100947E-11 -2.601573E-12 -1.840794E-12  1.118423E-12
         2   1 -1.955025E+02 -3.598703E-12 -3.299996E-12  7.788680E-12  8.333756E-12 -1.343094E-12
         2   2 -1.955025E+02 -1.928791E-11 -1.918834E-11  1.149715E-11  1.205972E-11  2.128620E-12
         2   3 -1.955025E+02  8.676715E-13 -9.814645E-13  4.693749E-12 -1.048296E-13 -3.521305E-12
         2   4 -1.955025E+02 -1.029826E-11 -6.329735E-12  8.480942E-12 -8.361434E-12  5.231544E-12
         2   5 -1.955025E+02 -6.173269E-12  2.275860E-13 -4.175570E-12  3.858022E-12 -2.834689E-12
         2   6 -1.955025E+02  3.996979E-12 -4.580168E-12 -1.680538E-11  7.986325E-12  4.838507E-12
         2   7 -1.955025E+02 -2.740988E-11 -2.317110E-11  9.132307E-14 -3.865592E-13 -5.012901E-12
         2   8 -1.955025E+02 -1.273059E-11 -1.745300E-11 -1.278338E-11 -8.888063E-12  7.939650E-12
         3   1 -1.955025E+02 -1.755257E-11 -1.705472E-11 -9.841233E-12 -8.550187E-12  1.615987E-12
         3   2 -1.955025E+02 -1.055430E-11 -1.139352E-11 -2.494254E-12 -1.955399E-12 -1.120478E-12
         3   3 -1.955025E+02 -4.580168E-12 -8.676715E-13 -8.245584E-12  1.098423E-11  3.777759E-12
         3   4 -1.955025E+02 -1.223275E-12 -3.755168E-12 -1.988932E-13  2.377771E-12 -3.008124E-12
         3   5 -1.955025E+02  6.557321E-12  9.814645E-13  1.670962E-11 -6.685507E-12  3.868723E-12
         3   6 -1.955025E+02 -6.258614E-12 -1.820688E-12  2.925285E-12 -5.455317E-13 -2.291506E-12
         3   7 -1.955025E+02 -1.162111E-11 -1.399654E-11  1.265839E-11  8.874535E-12  6.029948E-12
         3   8 -1.955025E+02 -2.813531E-11 -2.539006E-11 -6.361445E-13  6.179307E-13 -4.177235E-12

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.7147813E+00

         1   1 -9.323549E-04  2.797065E-04  2.797065E-04 -4.861978E-18 -3.468041E-18  2.128342E-18
         1   2 -9.323549E-04  2.797065E-04  2.797065E-04 -2.506010E-17 -2.025073E-17  1.848743E-18
         1   3 -9.323549E-04  2.797065E-04  2.797065E-04  2.072925E-18 -3.050155E-18  6.242684E-18
         1   4 -9.323549E-04  2.797065E-04  2.797065E-04 -1.812520E-17 -1.838408E-17  5.586897E-18
         1   5 -9.323549E-04  2.797065E-04  2.797065E-04 -4.299468E-18  3.837120E-18  3.775434E-18
         1   6 -9.323549E-04  2.797065E-04  2.797065E-04 -2.246999E-17 -1.294557E-17  3.178956E-18
         1   7 -9.323549E-04  2.797065E-04  2.797065E-04  2.082168E-18  3.931348E-18  7.903333E-18
         1   8 -9.323549E-04  2.797065E-04  2.797065E-04 -1.608836E-17 -1.137549E-17  6.917111E-18
         2   1 -9.323549E-04  2.797065E-04  2.797065E-04  4.821209E-17  5.157972E-17 -8.306633E-18
         2   2 -9.323549E-04  2.797065E-04  2.797065E-04  7.117573E-17  7.465169E-17  1.316488E-17
         2   3 -9.323549E-04  2.797065E-04  2.797065E-04  2.900109E-17 -6.507032E-19 -2.177822E-17
         2   4 -9.323549E-04  2.797065E-04  2.797065E-04  5.245217E-17 -5.177731E-17  3.235554E-17
         2   5 -9.323549E-04  2.797065E-04  2.797065E-04 -2.583250E-17  2.379775E-17 -1.753171E-17
         2   6 -9.323549E-04  2.797065E-04  2.797065E-04 -1.040389E-16  4.936105E-17  2.992472E-17
         2   7 -9.323549E-04  2.797065E-04  2.797065E-04  6.531515E-19 -2.399468E-18 -3.100330E-17
         2   8 -9.323549E-04  2.797065E-04  2.797065E-04 -7.906969E-17 -5.504254E-17  4.910437E-17
         3   1 -9.323549E-04  2.797065E-04  2.797065E-04 -6.093016E-17 -5.293737E-17  9.994395E-18
         3   2 -9.323549E-04  2.797065E-04  2.797065E-04 -1.543615E-17 -1.210108E-17 -6.929820E-18
         3   3 -9.323549E-04  2.797065E-04  2.797065E-04 -5.102558E-17  6.800504E-17  2.336431E-17
         3   4 -9.323549E-04  2.797065E-04  2.797065E-04 -1.198802E-18  1.471206E-17 -1.860435E-17
         3   5 -9.323549E-04  2.797065E-04  2.797065E-04  1.034471E-16 -4.137126E-17  2.392690E-17
         3   6 -9.323549E-04  2.797065E-04  2.797065E-04  1.809167E-17 -3.351261E-18 -1.417228E-17
         3   7 -9.323549E-04  2.797065E-04  2.797065E-04  7.830014E-17  5.490964E-17  3.729343E-17
         3   8 -9.323549E-04  2.797065E-04  2.797065E-04 -4.022365E-18  3.783034E-18 -2.583495E-17

 displacements (vx,vy,vz) for set NALL and time  0.7237813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -5.526910E-01  0.000000E+00  0.000000E+00
         3 -1.058037E+01  0.000000E+00  0.000000E+00
         4 -1.113306E+01  0.000000E+00  0.000000E+00
         5 -2.116075E+01  0.000000E+00  0.000000E+00
         6 -2.171344E+01  0.000000E+00  0.000000E+00
         7  0.000000E+00  1.656882E-01  0.000000E+00
         8 -5.526910E-01  1.656882E-01  0.000000E+00
         9 -1.058037E+01  1.656882E-01  0.000000E+00
        10 -1.113306E+01  1.656882E-01  0.000000E+00
        11 -2.116075E+01  1.656882E-01  0.000000E+00
        12 -2.171344E+01  1.656882E-01  0.000000E+00
        13  0.000000E+00  0.000000E+00  2.319635E-01
        14 -5.526910E-01  0.000000E+00  2.319635E-01
        15 -1.058037E+01  0.000000E+00  2.319635E-01
        16 -1.113306E+01  0.000000E+00  2.319635E-01
        17 -2.116075E+01  0.000000E+00  2.319635E-01
        18 -2.171344E+01  0.000000E+00  2.319635E-01
        19  0.000000E+00  1.656882E-01  2.319635E-01
        20 -5.526910E-01  1.656882E-01  2.319635E-01
        21 -1.058037E+01  1.656882E-01  2.319635E-01
        22 -1.113306E+01  1.656882E-01  2.319635E-01
        23 -2.116075E+01  1.656882E-01  2.319635E-01
        24 -2.171344E+01  1.656882E-01  2.319635E-01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.7237813E+00

         1   1 -2.315920E+02 -2.105534E-12 -2.461198E-12  5.961765E-13  2.099903E-13 -2.159517E-13
         1   2 -2.315920E+02 -4.851264E-12 -3.072941E-12  3.100366E-12  4.996499E-13  2.237622E-13
         1   3 -2.315920E+02  1.010087E-12 -1.991721E-13 -2.786487E-13 -4.737214E-13 -2.192403E-13
         1   4 -2.315920E+02 -1.166580E-12  5.406101E-13  2.225540E-12 -2.578945E-12  8.909379E-13
         1   5 -2.315920E+02 -1.493791E-12 -1.863682E-12 -2.924244E-13  4.967780E-13 -8.079006E-13
         1   6 -2.315920E+02 -9.958606E-13 -1.066994E-12 -1.140635E-12  7.864376E-13  1.653894E-13
         1   7 -2.315920E+02 -3.428606E-12 -4.637865E-12 -2.318470E-13  3.372520E-13 -8.111892E-13
         1   8 -2.315920E+02 -2.347386E-12 -2.518105E-12 -1.080058E-12 -1.767972E-12  8.325652E-13
         2   1 -2.315920E+02 -1.892135E-12 -4.011896E-12  7.385160E-12  7.274188E-12 -2.421509E-12
         2   2 -2.315920E+02 -2.814018E-11 -2.446972E-11  2.509265E-11  1.730406E-11  2.137182E-12
         2   3 -2.315920E+02  2.044360E-11  1.350102E-11  1.282667E-12 -1.458653E-12 -5.664074E-12
         2   4 -2.315920E+02  9.958606E-14  6.800305E-12  1.899890E-11 -1.237171E-11  5.849058E-12
         2   5 -2.315920E+02  3.599325E-12  1.051344E-11 -4.561570E-12  2.778634E-12 -5.794522E-12
         2   6 -2.315920E+02  1.138126E-11  4.637865E-12 -1.603428E-11  1.307084E-11  4.263128E-12
         2   7 -2.315920E+02 -1.725684E-11 -1.515131E-11 -9.689468E-13 -7.583219E-13 -9.037086E-12
         2   8 -2.315920E+02 -3.570872E-12 -7.269783E-12 -1.240667E-11 -1.163641E-11  7.977607E-12
         3   1 -2.315920E+02 -2.737194E-11 -2.303283E-11 -2.374536E-11 -1.505757E-11  1.836138E-12
         3   2 -2.315920E+02 -4.879717E-12 -8.393683E-12 -4.385169E-12 -3.567375E-12 -2.256531E-12
         3   3 -2.315920E+02  2.404292E-12  9.489129E-12 -1.809351E-11  1.333334E-11  4.916464E-12
         3   4 -2.315920E+02  1.951887E-11  1.156621E-11  9.868551E-13  2.909968E-12 -5.337406E-12
         3   5 -2.315920E+02  1.206414E-11  7.781940E-12  1.571367E-11 -1.254651E-11  3.780251E-12
         3   6 -2.315920E+02  4.353334E-12  9.460676E-12  3.191628E-12 -1.108780E-12 -5.342202E-12
         3   7 -2.315920E+02 -4.452920E-12 -5.975164E-12  1.277484E-11  1.076508E-11  6.860030E-12
         3   8 -2.315920E+02 -1.754137E-11 -1.685850E-11  4.626712E-13  6.914812E-13 -8.427050E-12

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.7237813E+00

         1   1 -1.104771E-03  3.314313E-04  3.314313E-04  3.686119E-18  1.302224E-18 -1.335366E-18
         1   2 -1.104771E-03  3.314313E-04  3.314313E-04  1.919338E-17  3.095949E-18  1.383663E-18
         1   3 -1.104771E-03  3.314313E-04  3.314313E-04 -1.746856E-18 -2.928221E-18 -1.355702E-18
         1   4 -1.104771E-03  3.314313E-04  3.314313E-04  1.376040E-17 -1.596488E-17  5.509233E-18
         1   5 -1.104771E-03  3.314313E-04  3.314313E-04 -1.810447E-18  3.083277E-18 -4.995761E-18
         1   6 -1.104771E-03  3.314313E-04  3.314313E-04 -7.063015E-18  4.877002E-18  1.022708E-18
         1   7 -1.104771E-03  3.314313E-04  3.314313E-04 -1.434240E-18  2.108211E-18 -5.016097E-18
         1   8 -1.104771E-03  3.314313E-04  3.314313E-04 -6.686808E-18 -1.092845E-17  5.148278E-18
         2   1 -1.104771E-03  3.314313E-04  3.314313E-04  4.569299E-17  4.501628E-17 -1.497373E-17
         2   2 -1.104771E-03  3.314313E-04  3.314313E-04  1.553471E-16  1.071265E-16  1.321555E-17
         2   3 -1.104771E-03  3.314313E-04  3.314313E-04  7.794341E-18 -9.026331E-18 -3.502456E-17
         2   4 -1.104771E-03  3.314313E-04  3.314313E-04  1.175026E-16 -7.660576E-17  3.616843E-17
         2   5 -1.104771E-03  3.314313E-04  3.314313E-04 -2.822421E-17  1.709730E-17 -3.583120E-17
         2   6 -1.104771E-03  3.314313E-04  3.314313E-04 -9.926925E-17  8.083207E-17  2.636162E-17
         2   7 -1.104771E-03  3.314313E-04  3.314313E-04 -5.912748E-18 -4.672035E-18 -5.588203E-17
         2   8 -1.104771E-03  3.314313E-04  3.314313E-04 -7.674119E-17 -7.203487E-17  4.933060E-17
         3   1 -1.104771E-03  3.314313E-04  3.314313E-04 -1.470069E-16 -9.322851E-17  1.135400E-17
         3   2 -1.104771E-03  3.314313E-04  3.314313E-04 -2.711841E-17 -2.207516E-17 -1.395356E-17
         3   3 -1.104771E-03  3.314313E-04  3.314313E-04 -1.119070E-16  8.255036E-17  3.040161E-17
         3   4 -1.104771E-03  3.314313E-04  3.314313E-04  6.248752E-18  1.800334E-17 -3.300456E-17
         3   5 -1.104771E-03  3.314313E-04  3.314313E-04  9.728814E-17 -7.763517E-17  2.337569E-17
         3   6 -1.104771E-03  3.314313E-04  3.314313E-04  1.974507E-17 -6.806728E-18 -3.303422E-17
         3   7 -1.104771E-03  3.314313E-04  3.314313E-04  7.903700E-17  6.660053E-17  4.241991E-17
         3   8 -1.104771E-03  3.314313E-04  3.314313E-04  2.793539E-18  4.219518E-18 -5.210979E-17

 displacements (vx,vy,vz) for set NALL and time  0.7327813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -6.389136E-01  0.000000E+00  0.000000E+00
         3 -1.067226E+01  0.000000E+00  0.000000E+00
         4 -1.131118E+01  0.000000E+00  0.000000E+00
         5 -2.134452E+01  0.000000E+00  0.000000E+00
         6 -2.198344E+01  0.000000E+00  0.000000E+00
         7  0.000000E+00  1.915149E-01  0.000000E+00
         8 -6.389136E-01  1.915149E-01  0.000000E+00
         9 -1.067226E+01  1.915149E-01  0.000000E+00
        10 -1.131118E+01  1.915149E-01  0.000000E+00
        11 -2.134452E+01  1.915149E-01  0.000000E+00
        12 -2.198344E+01  1.915149E-01  0.000000E+00
        13  0.000000E+00  0.000000E+00  2.681209E-01
        14 -6.389136E-01  0.000000E+00  2.681209E-01
        15 -1.067226E+01  0.000000E+00  2.681209E-01
        16 -1.131118E+01  0.000000E+00  2.681209E-01
        17 -2.134452E+01  0.000000E+00  2.681209E-01
        18 -2.198344E+01  0.000000E+00  2.681209E-01
        19  0.000000E+00  1.915149E-01  2.681209E-01
        20 -6.389136E-01  1.915149E-01  2.681209E-01
        21 -1.067226E+01  1.915149E-01  2.681209E-01
        22 -1.131118E+01  1.915149E-01  2.681209E-01
        23 -2.134452E+01  1.915149E-01  2.681209E-01
        24 -2.198344E+01  1.915149E-01  2.681209E-01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.7327813E+00

         1   1 -2.676245E+02 -3.841840E-13 -7.541390E-13  6.339746E-13 -7.953869E-15 -1.578884E-13
         1   2 -2.676245E+02 -3.315366E-12 -4.268711E-14  3.507518E-12 -9.794618E-13  2.203860E-13
         1   3 -2.676245E+02  3.059243E-12  1.465591E-12 -5.006608E-13 -6.008072E-13  2.675332E-13
         1   4 -2.676245E+02  6.260776E-13  3.301137E-12  2.372883E-12 -3.638819E-12  1.228569E-12
         1   5 -2.676245E+02 -2.988098E-13 -1.878233E-12 -1.342179E-13  9.398485E-13 -1.019696E-12
         1   6 -2.676245E+02 -4.126421E-13  4.268711E-14 -1.713734E-13 -3.165945E-14 -1.842032E-13
         1   7 -2.676245E+02 -1.309071E-12 -4.112192E-12 -4.582435E-13  8.076717E-13 -5.920817E-13
         1   8 -2.676245E+02 -9.248874E-13 -1.067178E-12 -4.953991E-13 -2.232525E-12  8.239803E-13
         2   1 -2.676245E+02 -3.799153E-12 -1.038720E-12  2.301927E-12  8.622448E-12 -2.306377E-12
         2   2 -2.676245E+02 -1.733097E-11 -1.848352E-11  1.696306E-11  1.763594E-11  2.589261E-12
         2   3 -2.676245E+02  1.475551E-11  1.310494E-11  1.851234E-13 -1.467762E-12 -5.535964E-12
         2   4 -2.676245E+02  7.555619E-12  1.044411E-11  1.457524E-11 -1.412687E-11  6.833335E-12
         2   5 -2.676245E+02 -4.411001E-13  1.135477E-11 -1.095173E-11  2.941634E-12 -5.384106E-12
         2   6 -2.676245E+02  2.260994E-11  9.590371E-12 -2.668819E-11  1.178902E-11  5.417821E-12
         2   7 -2.676245E+02 -2.700671E-11 -1.962184E-11 -2.938828E-12 -1.272473E-12 -8.613692E-12
         2   8 -2.676245E+02  2.362020E-12 -6.630731E-12 -1.836056E-11 -1.361685E-11  9.665733E-12
         3   1 -2.676245E+02 -1.848352E-11 -1.630648E-11 -1.832329E-11 -1.409339E-11  2.320631E-12
         3   2 -2.676245E+02 -2.632372E-12 -4.994392E-12 -3.950650E-12 -3.165294E-12 -1.978128E-12
         3   3 -2.676245E+02  5.862363E-12  1.222274E-11 -1.449716E-11  1.599396E-11  5.732228E-12
         3   4 -2.676245E+02  1.619264E-11  1.065755E-11 -2.644080E-13  3.544671E-12 -5.163446E-12
         3   5 -2.676245E+02  2.132933E-11  1.395869E-11  2.321455E-11 -1.196689E-11  5.256918E-12
         3   6 -2.676245E+02  4.823644E-12  1.136900E-11  4.610552E-12 -8.814229E-13 -4.190485E-12
         3   7 -2.676245E+02 -3.671092E-12 -6.844167E-12  1.784685E-11  1.306791E-11  8.668514E-12
         3   8 -2.676245E+02 -2.566918E-11 -2.229690E-11 -1.106845E-12  7.585008E-13 -7.381833E-12

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.7327813E+00

         1   1 -1.277011E-03  3.831032E-04  3.831032E-04  3.917539E-18 -4.209962E-20 -9.761557E-19
         1   2 -1.277011E-03  3.831032E-04  3.831032E-04  2.171296E-17 -6.058500E-18  1.362551E-18
         1   3 -1.277011E-03  3.831032E-04  3.831032E-04 -3.132474E-18 -3.710114E-18  1.654042E-18
         1   4 -1.277011E-03  3.831032E-04  3.831032E-04  1.466294E-17 -2.252406E-17  7.595712E-18
         1   5 -1.277011E-03  3.831032E-04  3.831032E-04 -8.336421E-19  5.847034E-18 -6.304339E-18
         1   6 -1.277011E-03  3.831032E-04  3.831032E-04 -1.063741E-18 -1.693663E-19 -1.138848E-18
         1   7 -1.277011E-03  3.831032E-04  3.831032E-04 -2.846963E-18  5.041370E-18 -3.660584E-18
         1   8 -1.277011E-03  3.831032E-04  3.831032E-04 -3.077062E-18 -1.378611E-17  5.094313E-18
         2   1 -1.277011E-03  3.831032E-04  3.831032E-04  1.423950E-17  5.335466E-17 -1.425933E-17
         2   2 -1.277011E-03  3.831032E-04  3.831032E-04  1.050337E-16  1.091739E-16  1.600828E-17
         2   3 -1.277011E-03  3.831032E-04  3.831032E-04  1.086819E-18 -9.088162E-18 -3.422646E-17
         2   4 -1.277011E-03  3.831032E-04  3.831032E-04  9.020264E-17 -8.748409E-17  4.224754E-17
         2   5 -1.277011E-03  3.831032E-04  3.831032E-04 -6.775978E-17  1.805714E-17 -3.328759E-17
         2   6 -1.277011E-03  3.831032E-04  3.831032E-04 -1.652133E-16  7.284767E-17  3.349604E-17
         2   7 -1.277011E-03  3.831032E-04  3.831032E-04 -1.796617E-17 -7.874746E-18 -5.325472E-17
         2   8 -1.277011E-03  3.831032E-04  3.831032E-04 -1.134706E-16 -8.432161E-17  5.975903E-17
         3   1 -1.277011E-03  3.831032E-04  3.831032E-04 -1.134445E-16 -8.726166E-17  1.434746E-17
         3   2 -1.277011E-03  3.831032E-04  3.831032E-04 -2.443692E-17 -1.958562E-17 -1.222991E-17
         3   3 -1.277011E-03  3.831032E-04  3.831032E-04 -8.967099E-17  9.902608E-17  3.543988E-17
         3   4 -1.277011E-03  3.831032E-04  3.831032E-04 -1.529711E-18  2.192952E-17 -3.192334E-17
         3   5 -1.277011E-03  3.831032E-04  3.831032E-04  1.437237E-16 -7.404725E-17  3.250124E-17
         3   6 -1.277011E-03  3.831032E-04  3.831032E-04  2.851196E-17 -5.396669E-18 -2.590795E-17
         3   7 -1.277011E-03  3.831032E-04  3.831032E-04  1.103717E-16  8.084518E-17  5.359366E-17
         3   8 -1.277011E-03  3.831032E-04  3.831032E-04 -7.005657E-18  4.614876E-18 -4.563867E-17

 displacements (vx,vy,vz) for set NALL and time  0.7417813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -7.251009E-01  0.000000E+00  0.000000E+00
         3 -1.076417E+01  0.000000E+00  0.000000E+00
         4 -1.148927E+01  0.000000E+00  0.000000E+00
         5 -2.152834E+01  0.000000E+00  0.000000E+00
         6 -2.225344E+01  0.000000E+00  0.000000E+00
         7  0.000000E+00  2.173253E-01  0.000000E+00
         8 -7.251009E-01  2.173253E-01  0.000000E+00
         9 -1.076417E+01  2.173253E-01  0.000000E+00
        10 -1.148927E+01  2.173253E-01  0.000000E+00
        11 -2.152834E+01  2.173253E-01  0.000000E+00
        12 -2.225344E+01  2.173253E-01  0.000000E+00
        13  0.000000E+00  0.000000E+00  3.042554E-01
        14 -7.251009E-01  0.000000E+00  3.042554E-01
        15 -1.076417E+01  0.000000E+00  3.042554E-01
        16 -1.148927E+01  0.000000E+00  3.042554E-01
        17 -2.152834E+01  0.000000E+00  3.042554E-01
        18 -2.225344E+01  0.000000E+00  3.042554E-01
        19  0.000000E+00  2.173253E-01  3.042554E-01
        20 -7.251009E-01  2.173253E-01  3.042554E-01
        21 -1.076417E+01  2.173253E-01  3.042554E-01
        22 -1.148927E+01  2.173253E-01  3.042554E-01
        23 -2.152834E+01  2.173253E-01  3.042554E-01
        24 -2.225344E+01  2.173253E-01  3.042554E-01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.7417813E+00

         1   1 -3.036162E+02 -5.692597E-14 -1.394686E-12  1.355380E-12 -5.156923E-13 -1.464086E-13
         1   2 -3.036162E+02 -8.894683E-12 -3.130929E-13  8.304093E-12 -4.300883E-12 -4.633530E-13
         1   3 -3.036162E+02  8.197340E-12  3.927892E-12 -1.885060E-12 -2.759659E-14  1.503567E-12
         1   4 -3.036162E+02 -1.024668E-12  4.027513E-12  5.063653E-12 -2.103470E-12  7.073672E-13
         1   5 -3.036162E+02  7.115747E-14 -5.920301E-12  1.990074E-12  1.861612E-12 -2.198322E-12
         1   6 -3.036162E+02 -1.114326E-11 -5.834912E-12  1.134898E-11 -1.923579E-12 -2.908431E-12
         1   7 -3.036162E+02  1.195445E-11  3.002845E-12 -1.915029E-12  1.961487E-12 -5.461533E-13
         1   8 -3.036162E+02  3.273243E-13  2.106261E-12  7.443881E-12 -1.143861E-13 -1.737711E-12
         2   1 -3.036162E+02 -6.546487E-12 -1.636622E-12  2.094230E-12  1.300783E-11 -3.590574E-12
         2   2 -3.036162E+02 -2.708253E-11 -2.511859E-11  2.544016E-11  2.115400E-11  2.865660E-12
         2   3 -3.036162E+02  2.151802E-11  1.764705E-11 -1.543154E-12 -4.133554E-12 -7.242563E-12
         2   4 -3.036162E+02  9.335860E-12  1.356261E-11  2.189018E-11 -1.706952E-11  9.106668E-12
         2   5 -3.036162E+02 -7.884247E-12  7.229599E-12 -2.090558E-11  5.849477E-12 -9.745218E-12
         2   6 -3.036162E+02  1.999525E-11  4.482920E-12 -2.632470E-11  1.386453E-11  4.467655E-12
         2   7 -3.036162E+02 -2.298386E-11 -1.665085E-11 -1.078132E-11 -3.585029E-12 -1.339940E-11
         2   8 -3.036162E+02  1.324952E-11  2.846299E-14 -1.616548E-11 -1.634619E-11  1.070921E-11
         3   1 -3.036162E+02 -3.017077E-11 -2.269923E-11 -2.884361E-11 -1.532588E-11  2.214224E-12
         3   2 -3.036162E+02 -3.600568E-12 -7.457302E-12 -5.471466E-12 -3.910767E-12 -2.565166E-12
         3   3 -3.036162E+02  5.920301E-12  1.583965E-11 -2.186819E-11  1.843971E-11  6.549453E-12
         3   4 -3.036162E+02  2.628557E-11  1.660815E-11  1.643807E-12  3.615790E-12 -5.501562E-12
         3   5 -3.036162E+02  1.630929E-11  1.164136E-11  1.786561E-11 -1.365644E-11  3.923969E-12
         3   6 -3.036162E+02  7.201136E-12  1.161290E-11  4.090556E-12 -1.734374E-12 -6.632665E-12
         3   7 -3.036162E+02 -3.728651E-12 -5.948764E-12  1.471405E-11  1.456732E-11  8.260295E-12
         3   8 -3.036162E+02 -1.899904E-11 -2.042219E-11  8.690678E-13  9.302243E-14 -9.570295E-12

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.7417813E+00

         1   1 -1.449150E-03  4.347451E-04  4.347451E-04  8.366342E-18 -3.173429E-18 -9.050244E-19
         1   2 -1.449150E-03  4.347451E-04  4.347451E-04  5.140088E-17 -2.661575E-17 -2.864216E-18
         1   3 -1.449150E-03  4.347451E-04  4.347451E-04 -1.177808E-17 -1.538626E-19  9.294295E-18
         1   4 -1.449150E-03  4.347451E-04  4.347451E-04  3.125646E-17 -1.301009E-17  4.372590E-18
         1   5 -1.449150E-03  4.347451E-04  4.347451E-04  1.229140E-17  1.160525E-17 -1.358892E-17
         1   6 -1.449150E-03  4.347451E-04  4.347451E-04  7.025270E-17 -1.183707E-17 -1.797846E-17
         1   7 -1.449150E-03  4.347451E-04  4.347451E-04 -1.198494E-17  1.221141E-17 -3.376046E-18
         1   8 -1.449150E-03  4.347451E-04  4.347451E-04  4.597635E-17 -6.448152E-19 -1.074166E-17
         2   1 -1.449150E-03  4.347451E-04  4.347451E-04  1.293874E-17  8.049837E-17 -2.219513E-17
         2   2 -1.449150E-03  4.347451E-04  4.347451E-04  1.575240E-16  1.309489E-16  1.771407E-17
         2   3 -1.449150E-03  4.347451E-04  4.347451E-04 -9.673310E-18 -2.559507E-17 -4.476990E-17
         2   4 -1.449150E-03  4.347451E-04  4.347451E-04  1.354532E-16 -1.057097E-16  5.629286E-17
         2   5 -1.449150E-03  4.347451E-04  4.347451E-04 -1.293850E-16  3.599794E-17 -6.024005E-17
         2   6 -1.449150E-03  4.347451E-04  4.347451E-04 -1.629465E-16  8.563652E-17  2.761680E-17
         2   7 -1.449150E-03  4.347451E-04  4.347451E-04 -6.644680E-17 -2.218512E-17 -8.282837E-17
         2   8 -1.449150E-03  4.347451E-04  4.347451E-04 -9.979180E-17 -1.012171E-16  6.619897E-17
         3   1 -1.449150E-03  4.347451E-04  4.347451E-04 -1.785736E-16 -9.489969E-17  1.368722E-17
         3   2 -1.449150E-03  4.347451E-04  4.347451E-04 -3.382597E-17 -2.420396E-17 -1.585657E-17
         3   3 -1.449150E-03  4.347451E-04  4.347451E-04 -1.352104E-16  1.141670E-16  4.048544E-17
         3   4 -1.449150E-03  4.347451E-04  4.347451E-04  1.040334E-17  2.235999E-17 -3.400790E-17
         3   5 -1.449150E-03  4.347451E-04  4.347451E-04  1.106177E-16 -8.451657E-17  2.425601E-17
         3   6 -1.449150E-03  4.347451E-04  4.347451E-04  2.530649E-17 -1.068122E-17 -4.099981E-17
         3   7 -1.449150E-03  4.347451E-04  4.347451E-04  9.102581E-17  9.009403E-17  5.106100E-17
         3   8 -1.449150E-03  4.347451E-04  4.347451E-04  5.281527E-18  4.522782E-19 -5.915877E-17

 displacements (vx,vy,vz) for set NALL and time  0.7507813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -8.112852E-01  0.000000E+00  0.000000E+00
         3 -1.085608E+01  0.000000E+00  0.000000E+00
         4 -1.166736E+01  0.000000E+00  0.000000E+00
         5 -2.171215E+01  0.000000E+00  0.000000E+00
         6 -2.252344E+01  0.000000E+00  0.000000E+00
