
 displacements (vx,vy,vz) for set NALL and time  0.5000000E-01
         6   1 -1.216089E+04  1.948917E-12  2.923376E-12  1.657281E-12  1.994273E-12 -2.294927E-13
         6   2 -1.216089E+04  1.948917E-12  2.923376E-12  7.590809E-13 -4.100654E-12  5.354829E-13
         6   3 -1.216089E+04 -3.897834E-12 -4.872293E-12  1.598526E-12  1.026514E-12 -6.119804E-13
         6   4 -1.216089E+04 -3.897834E-12 -3.897834E-12  1.277740E-12  2.309656E-12 -5.928560E-13
         6   5 -1.216089E+04 -1.948917E-12 -1.948917E-12  4.700386E-13  1.539771E-12  1.144747E-29
         6   6 -1.216089E+04 -1.948917E-12 -2.923376E-12  9.832956E-13 -3.528642E-12  6.311048E-13
         6   7 -1.216089E+04 -1.948917E-12 -1.948917E-12  2.350193E-13  2.053028E-12 -3.059902E-13
         6   8 -1.216089E+04 -2.923376E-12 -2.923376E-12  1.004905E-12  2.053028E-12 -1.529951E-13
         7   1 -1.216089E+04  9.744586E-13  2.923376E-12  1.681610E-13  6.825747E-31  3.059902E-13
         7   2 -1.216089E+04 -2.216648E-30  1.948917E-12 -5.054888E-13  2.566285E-13 -3.251146E-13
         7   3 -1.216089E+04 -9.744586E-13  9.744586E-13 -9.623569E-14  1.978737E-13 -6.119804E-13
         7   4 -1.216089E+04 -1.948917E-12 -2.829875E-30 -7.698855E-13  9.677592E-13  6.119804E-13
         7   5 -1.216089E+04  1.948917E-12  1.948917E-12  3.633336E-13  3.748086E-14 -1.529951E-13
         7   6 -1.216089E+04  3.746356E-30  1.948917E-12  2.350193E-13  1.978737E-13 -2.868658E-13
         7   7 -1.216089E+04  1.948917E-12  1.948917E-12  1.283142E-13  2.566285E-13 -6.119804E-13
         7   8 -1.216089E+04 -9.744586E-13  9.744586E-13  1.436473E-30  7.698855E-13  7.649755E-14
         8   1 -1.216089E+04  8.319539E-30  9.744586E-13 -3.602972E-13  1.293947E-12 -7.649755E-14
         8   2 -1.216089E+04  3.056814E-29  9.744586E-13 -8.414756E-13 -5.335253E-14 -7.267267E-13
         8   3 -1.216089E+04 -3.897834E-12 -1.948917E-12  6.523758E-13  2.566285E-13 -3.824878E-13
         8   4 -1.216089E+04 -2.923376E-12 -9.744586E-13 -6.628452E-13  1.668085E-12 -3.824878E-14
         8   5 -1.216089E+04 -9.744586E-13 -9.744586E-13 -8.657860E-13  2.998469E-13 -7.649755E-14
         8   6 -1.216089E+04 -1.948917E-12 -9.744586E-13 -1.763986E-12 -4.379601E-13  2.294927E-13
         8   7 -1.216089E+04  1.948917E-12  1.948917E-12 -4.700386E-13  2.160918E-14 -9.179706E-13
         8   8 -1.216089E+04 -9.744586E-13  9.744586E-13 -2.009810E-12  2.331266E-12  6.884780E-13
         9   1 -1.216089E+04 -3.897834E-12 -2.923376E-12 -3.369925E-13  2.053028E-12 -2.294927E-13
         9   2 -1.216089E+04 -2.923376E-12 -2.923376E-12  7.536786E-13 -2.181342E-12  9.562194E-14
         9   3 -1.216089E+04 -1.948917E-12 -9.744586E-13 -2.782377E-13  4.545022E-13 -2.294927E-13
         9   4 -1.216089E+04 -1.948917E-12 -1.948917E-12  1.389848E-12  1.994273E-12  6.693536E-13
         9   5 -1.216089E+04 -9.744586E-13 -2.923376E-12 -1.582989E-12  1.737645E-12  3.824878E-13
         9   6 -1.216089E+04  9.980532E-30 -1.948917E-12  4.700386E-13 -3.202454E-12 -3.633634E-13
         9   7 -1.216089E+04  9.744586E-13 -9.532174E-30 -1.112951E-12  1.304752E-12 -2.258343E-29
         9   8 -1.216089E+04  9.744586E-13  9.744586E-13  1.196706E-12  2.160918E-14  1.070966E-12

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.5000000E+00

         1   1 -6.444444E-02  1.933333E-02  1.933333E-02  6.071532E-19 -6.071532E-19  0.000000E+00
         1   2 -6.444444E-02  1.933333E-02  1.933333E-02  2.428613E-18 -1.619075E-18  2.209929E-19
         1   3 -6.444444E-02  1.933333E-02  1.933333E-02  6.071532E-19  8.095376E-19 -1.325958E-18
         1   4 -6.444444E-02  1.933333E-02  1.933333E-02  2.428613E-18  0.000000E+00 -1.657447E-18
         1   5 -6.444444E-02  1.933333E-02  1.933333E-02  1.619075E-18 -6.071532E-19  3.093901E-18
         1   6 -6.444444E-02  1.933333E-02  1.933333E-02  9.714451E-18 -1.619075E-18  2.541419E-18
         1   7 -6.444444E-02  1.933333E-02  1.933333E-02  1.619075E-18  8.095376E-19  8.839717E-19
         1   8 -6.444444E-02  1.933333E-02  1.933333E-02  9.714451E-18  1.619075E-18  6.629788E-19
         2   1 -6.444444E-02  1.933333E-02  1.933333E-02  2.207620E-18  3.937192E-18 -4.419858E-19
         2   2 -6.444444E-02  1.933333E-02  1.933333E-02 -9.530676E-18  2.942723E-19 -5.524823E-19
         2   3 -6.444444E-02  1.933333E-02  1.933333E-02  4.708358E-18 -2.061061E-18 -8.839717E-19
         2   4 -6.444444E-02  1.933333E-02  1.933333E-02 -6.625169E-18  1.979645E-17 -9.944682E-19
         2   5 -6.444444E-02  1.933333E-02  1.933333E-02  6.476301E-18  2.186836E-19  1.325958E-18
         2   6 -6.444444E-02  1.933333E-02  1.933333E-02 -2.428613E-18 -8.079077E-18  1.270709E-18
         2   7 -6.444444E-02  1.933333E-02  1.933333E-02  9.714451E-18 -8.393112E-18 -1.023150E-34
         2   8 -6.444444E-02  1.933333E-02  1.933333E-02 -3.238150E-18  1.103579E-17  1.104965E-18
         3   1 -6.444444E-02  1.933333E-02  1.933333E-02 -4.691481E-18 -3.790633E-18  3.611119E-35
         3   2 -6.444444E-02  1.933333E-02  1.933333E-02 -2.262868E-18 -1.362020E-18 -3.867376E-19
         3   3 -6.444444E-02  1.933333E-02  1.933333E-02 -4.194247E-18  2.796165E-18 -8.839717E-19
         3   4 -6.444444E-02  1.933333E-02  1.933333E-02  1.877285E-18  1.251062E-17  6.629788E-19
         3   5 -6.444444E-02  1.933333E-02  1.933333E-02 -5.813322E-18  2.796165E-18 -2.209929E-19
         3   6 -6.444444E-02  1.933333E-02  1.933333E-02  6.629788E-19 -8.132593E-18 -7.182270E-19
         3   7 -6.444444E-02  1.933333E-02  1.933333E-02 -3.824386E-18  6.476301E-18 -8.839717E-19
         3   8 -6.444444E-02  1.933333E-02  1.933333E-02  4.270990E-18  2.428613E-17 -1.104965E-18
         4   1 -6.444444E-02  1.933333E-02  1.933333E-02  6.815873E-19  8.095376E-19 -1.767943E-18
         4   2 -6.444444E-02  1.933333E-02  1.933333E-02 -7.351036E-19  3.238150E-18 -8.839717E-19
         4   3 -6.444444E-02  1.933333E-02  1.933333E-02  1.565559E-18 -1.203706E-35 -3.093901E-18
         4   4 -6.444444E-02  1.933333E-02  1.933333E-02  1.488681E-19  1.619075E-18 -2.209929E-18
         4   5 -6.444444E-02  1.933333E-02  1.933333E-02 -2.428613E-18  1.011922E-18 -3.093901E-18
         4   6 -6.444444E-02  1.933333E-02  1.933333E-02 -3.238150E-18  1.619075E-18 -1.325958E-18
         4   7 -6.444444E-02  1.933333E-02  1.933333E-02 -6.606695E-19 -1.203706E-35 -3.535887E-18
         4   8 -6.444444E-02  1.933333E-02  1.933333E-02 -1.470207E-18  1.619075E-18 -2.651915E-18
         5   1 -6.444444E-02  1.933333E-02  1.933333E-02  8.072283E-19  7.432397E-18 -2.651915E-18
         5   2 -6.444444E-02  1.933333E-02  1.933333E-02  1.537891E-17 -8.653632E-19 -3.314894E-19
         5   3 -6.444444E-02  1.933333E-02  1.933333E-02  2.056443E-18 -2.503047E-18 -3.093901E-18
         5   4 -6.444444E-02  1.933333E-02  1.933333E-02  1.298520E-17  1.854493E-17 -3.646383E-18
         5   5 -6.444444E-02  1.933333E-02  1.933333E-02  2.354179E-18  5.294593E-18 -3.535887E-18
         5   6 -6.444444E-02  1.933333E-02  1.933333E-02  1.544641E-18 -1.991246E-18  2.872908E-18
         5   7 -6.444444E-02  1.933333E-02  1.933333E-02 -1.767943E-18 -1.916812E-18 -3.535887E-18
         5   8 -6.444444E-02  1.933333E-02  1.933333E-02 -1.488681E-19  1.265487E-17 -8.839717E-19
         6   1 -6.444444E-02  1.933333E-02  1.933333E-02  1.059842E-17  1.251062E-17 -1.325958E-18
         6   2 -6.444444E-02  1.933333E-02  1.933333E-02  4.931660E-18 -2.594242E-17  3.093901E-18
         6   3 -6.444444E-02  1.933333E-02  1.933333E-02  1.015644E-17  6.476301E-18 -3.535887E-18
         6   4 -6.444444E-02  1.933333E-02  1.933333E-02  8.132593E-18  1.457168E-17 -3.425390E-18
         6   5 -6.444444E-02  1.933333E-02  1.933333E-02  3.535887E-18  9.714451E-18  0.000000E+00
         6   6 -6.444444E-02  1.933333E-02  1.933333E-02  6.774037E-18 -2.226228E-17  3.646383E-18
         6   7 -6.444444E-02  1.933333E-02  1.933333E-02  1.767943E-18  1.295260E-17 -1.767943E-18
         6   8 -6.444444E-02  1.933333E-02  1.933333E-02  6.625169E-18  1.295260E-17 -8.839717E-19
         7   1 -6.444444E-02  1.933333E-02  1.933333E-02  1.381783E-18  6.770847E-36  1.767943E-18
         7   2 -6.444444E-02  1.933333E-02  1.933333E-02 -2.868289E-18  1.619075E-18 -1.878440E-18
         7   3 -6.444444E-02  1.933333E-02  1.933333E-02 -6.071532E-19  1.177089E-18 -3.535887E-18
         7   4 -6.444444E-02  1.933333E-02  1.933333E-02 -4.857226E-18  6.034315E-18  3.535887E-18
         7   5 -6.444444E-02  1.933333E-02  1.933333E-02  2.577481E-18  1.651674E-19 -8.839717E-19
         7   6 -6.444444E-02  1.933333E-02  1.933333E-02  1.767943E-18  1.177089E-18 -1.657447E-18
         7   7 -6.444444E-02  1.933333E-02  1.933333E-02  8.095376E-19  1.619075E-18 -3.535887E-18
         7   8 -6.444444E-02  1.933333E-02  1.933333E-02  0.000000E+00  4.857226E-18  4.419858E-19
         8   1 -6.444444E-02  1.933333E-02  1.933333E-02 -3.021776E-18  8.020942E-18 -4.419858E-19
         8   2 -6.444444E-02  1.933333E-02  1.933333E-02 -6.057542E-18 -4.792029E-19 -4.198866E-18
         8   3 -6.444444E-02  1.933333E-02  1.933333E-02  3.973254E-18  1.619075E-18 -2.209929E-18
         8   4 -6.444444E-02  1.933333E-02  1.933333E-02 -4.324507E-18  1.052399E-17 -2.209929E-19
         8   5 -6.444444E-02  1.933333E-02  1.933333E-02 -5.890066E-18  1.321339E-18 -4.419858E-19
         8   6 -6.444444E-02  1.933333E-02  1.933333E-02 -1.155683E-17 -3.333502E-18  1.325958E-18
         8   7 -6.444444E-02  1.933333E-02  1.933333E-02 -3.535887E-18 -1.488681E-19 -5.303830E-18
         8   8 -6.444444E-02  1.933333E-02  1.933333E-02 -1.325034E-17  1.442281E-17  3.977873E-18
         9   1 -6.444444E-02  1.933333E-02  1.933333E-02 -1.912193E-18  1.295260E-17 -1.325958E-18
         9   2 -6.444444E-02  1.933333E-02  1.933333E-02  4.968877E-18 -1.376214E-17  5.524823E-19
         9   3 -6.444444E-02  1.933333E-02  1.933333E-02 -1.470207E-18  2.796165E-18 -1.325958E-18
         9   4 -6.444444E-02  1.933333E-02  1.933333E-02  9.053782E-18  1.251062E-17  3.867376E-18
         9   5 -6.444444E-02  1.933333E-02  1.933333E-02 -9.416715E-18  1.089154E-17  2.209929E-18
         9   6 -6.444444E-02  1.933333E-02  1.933333E-02  3.535887E-18 -2.027566E-17 -2.099433E-18
         9   7 -6.444444E-02  1.933333E-02  1.933333E-02 -5.880828E-18  7.946508E-18 -3.009266E-34
         9   8 -6.444444E-02  1.933333E-02  1.933333E-02  8.690849E-18 -1.488681E-19  6.187802E-18

 displacements (vx,vy,vz) for set NALL and time  0.5500000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -3.666667E+01  0.000000E+00  0.000000E+00
         3 -7.333333E+01  0.000000E+00  0.000000E+00
         4 -1.100000E+02  0.000000E+00  0.000000E+00
         5  0.000000E+00  1.048670E+01  0.000000E+00
         6 -3.666667E+01  1.048670E+01  0.000000E+00
         7 -7.333333E+01  1.048670E+01  0.000000E+00
         8 -1.100000E+02  1.048670E+01  0.000000E+00
         9  0.000000E+00  2.097339E+01  0.000000E+00
        10 -3.666667E+01  2.097339E+01  0.000000E+00
        11 -7.333333E+01  2.097339E+01  0.000000E+00
        12 -1.100000E+02  2.097339E+01  0.000000E+00
        13  0.000000E+00  3.146009E+01  0.000000E+00
        14 -3.666667E+01  3.146009E+01  0.000000E+00
        15 -7.333333E+01  3.146009E+01  0.000000E+00
        16 -1.100000E+02  3.146009E+01  0.000000E+00
        17  0.000000E+00  0.000000E+00  1.468137E+01
        18 -3.666667E+01  0.000000E+00  1.468137E+01
        19 -7.333333E+01  0.000000E+00  1.468137E+01
        20 -1.100000E+02  0.000000E+00  1.468137E+01
        21  0.000000E+00  1.048670E+01  1.468137E+01
        22 -3.666667E+01  1.048670E+01  1.468137E+01
        23 -7.333333E+01  1.048670E+01  1.468137E+01
        24 -1.100000E+02  1.048670E+01  1.468137E+01
        25  0.000000E+00  2.097339E+01  1.468137E+01
        26 -3.666667E+01  2.097339E+01  1.468137E+01
        27 -7.333333E+01  2.097339E+01  1.468137E+01
        28 -1.100000E+02  2.097339E+01  1.468137E+01
        29  0.000000E+00  3.146009E+01  1.468137E+01
        30 -3.666667E+01  3.146009E+01  1.468137E+01
        31 -7.333333E+01  3.146009E+01  1.468137E+01
        32 -1.100000E+02  3.146009E+01  1.468137E+01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.5500000E+00

         1   1 -1.318840E+04 -9.814691E-13  9.814691E-13 -3.045189E-14 -1.386615E-13 -7.718574E-14
         1   2 -1.318840E+04 -4.799772E-31  1.474582E-31 -3.165848E-13 -1.704540E-13 -5.788931E-14
         1   3 -1.318840E+04  9.814691E-13  9.814691E-13  1.643254E-13 -1.966286E-13 -4.631145E-13
         1   4 -1.318840E+04  1.962938E-12  1.962938E-12 -1.218076E-13 -9.596497E-13 -4.631145E-13
         1   5 -1.318840E+04 -1.962938E-12  1.514788E-30 -4.509690E-13 -3.766587E-14  2.315572E-13
         1   6 -1.318840E+04 -9.814691E-13  8.651181E-31 -9.596497E-13 -6.945841E-14 -2.894465E-13
         1   7 -1.318840E+04 -3.925876E-12 -2.944407E-12 -2.778337E-13 -2.543404E-13 -1.139968E-30
         1   8 -1.318840E+04 -2.944407E-12 -1.962938E-12 -7.865144E-13 -1.017362E-12 -6.946717E-13
         2   1 -1.318840E+04  1.962938E-12  1.962938E-12 -2.831963E-13 -5.637112E-13  2.548163E-30
         2   2 -1.318840E+04  2.944407E-12  2.944407E-12 -1.999994E-12 -1.644658E-12  9.648218E-14
         2   3 -1.318840E+04 -9.814691E-13 -1.962938E-12 -8.784447E-13 -1.468331E-12 -5.403002E-13
         2   4 -1.318840E+04 -9.814691E-13 -1.962938E-12 -3.697639E-13 -3.237988E-13  1.929644E-14
         2   5 -1.318840E+04 -3.925876E-12 -1.962938E-12 -1.919299E-12  1.072523E-14  1.929644E-13
         2   6 -1.318840E+04 -1.962938E-12 -1.962938E-12 -1.156278E-12 -1.419939E-12  3.183912E-13
         2   7 -1.318840E+04 -9.814691E-13 -1.962938E-12 -1.624101E-13 -2.312557E-12 -3.087430E-13
         2   8 -1.318840E+04 -9.814691E-13 -9.814691E-13 -1.052601E-12 -6.593442E-13  4.245216E-13
         3   1 -1.318840E+04 -2.944407E-12 -2.944407E-12 -2.123142E-12 -1.679387E-12  3.859287E-14
         3   2 -1.318840E+04  9.814691E-13  9.814691E-13  9.289425E-13 -2.442408E-12 -2.701501E-13
         3   3 -1.318840E+04  2.944407E-12  2.944407E-12 -1.740802E-12 -1.017362E-12  1.543715E-13
         3   4 -1.318840E+04  5.888815E-12  4.907346E-12  1.438453E-12 -5.086808E-13 -2.122608E-13
         3   5 -1.318840E+04 -9.814691E-13 -9.814691E-13 -9.019380E-13 -6.133791E-13  7.718574E-14
         3   6 -1.318840E+04  2.944407E-12  1.962938E-12  1.154236E-13 -2.393762E-12 -9.358771E-13
         3   7 -1.318840E+04 -5.023425E-30  0.000000E+00 -6.710909E-13 -2.768273E-30  3.087430E-13
         3   8 -1.318840E+04  1.962938E-12  9.814691E-13  6.006110E-13  1.271702E-12 -1.080600E-12
         4   1 -1.318840E+04 -9.814691E-13 -3.339020E-31  3.462707E-13 -1.504081E-13 -3.859287E-13
         4   2 -1.318840E+04  9.814691E-13 -3.266831E-30  3.462707E-13 -1.326732E-12 -4.245216E-13
         4   3 -1.318840E+04  9.814691E-13  9.814691E-13  2.885589E-13 -3.237988E-13 -6.174859E-13
         4   4 -1.318840E+04  2.944407E-12  1.962938E-12  2.885589E-13 -9.596497E-13 -6.753753E-13
         4   5 -1.318840E+04 -9.814691E-13 -1.962938E-12  3.345240E-13 -2.602137E-13 -4.631145E-13
         4   6 -1.318840E+04 -1.962938E-12 -1.962938E-12  4.616942E-13 -1.341160E-12 -1.543715E-13
         4   7 -1.318840E+04 -9.814691E-13 -2.944407E-12  1.036769E-13 -3.815106E-13 -6.174859E-13
         4   8 -1.318840E+04 -9.814691E-13 -1.962938E-12  2.308471E-13 -1.017362E-12 -5.403002E-13
         5   1 -1.318840E+04 -9.814691E-13 -9.814691E-13  1.057964E-12 -6.908814E-13 -6.174859E-13
         5   2 -1.318840E+04 -5.857353E-31 -3.655198E-30  7.082460E-13 -1.485695E-12  2.315572E-13
         5   3 -1.318840E+04 -1.962938E-12 -1.962938E-12  6.935627E-13 -1.977011E-12 -3.087430E-13
         5   4 -1.318840E+04  1.477393E-30 -2.499103E-30  5.028074E-13 -1.341160E-12 -1.543715E-13
         5   5 -1.318840E+04  9.138593E-30 -8.913378E-30  4.039824E-13 -9.831430E-13 -3.859287E-13
         5   6 -1.318840E+04 -8.050403E-30 -1.803720E-29 -8.677195E-13 -2.350223E-12  5.403002E-13
         5   7 -1.318840E+04 -9.814691E-13 -1.962938E-12  4.616942E-13 -2.312557E-12 -1.521813E-29
         5   8 -1.318840E+04 -9.814691E-13 -9.814691E-13 -9.371779E-13 -6.593442E-13  1.212014E-29
         6   1 -1.318840E+04 -9.814691E-13 -4.082967E-31  3.083494E-13  1.822007E-13  7.718574E-14
         6   2 -1.318840E+04 -9.814691E-13  1.962938E-12  6.898600E-13 -1.534597E-12  5.403002E-13
         6   3 -1.318840E+04  1.962938E-12  2.944407E-12 -1.966286E-13 -2.034723E-12  6.488798E-30
         6   4 -1.318840E+04  9.814691E-13  2.944407E-12  7.571478E-13 -7.630211E-13  5.017073E-13
         6   5 -1.318840E+04 -1.962938E-12 -9.814691E-13 -1.573029E-12 -1.305920E-12  3.087430E-13
         6   6 -1.318840E+04 -1.962938E-12  2.059275E-29  2.073538E-13 -1.496676E-12  9.262289E-13
         6   7 -1.318840E+04  9.814691E-13  9.814691E-13 -1.573029E-12 -1.017362E-12  2.595519E-29
         6   8 -1.318840E+04 -9.814691E-13  9.814691E-13  4.616942E-13  7.630211E-13  3.859287E-13
         7   1 -1.318840E+04 -9.814691E-13 -1.262439E-30  1.608780E-13 -2.602137E-13 -2.315572E-13
         7   2 -1.318840E+04  3.925876E-12  2.944407E-12 -6.657282E-13 -8.324796E-13 -5.788931E-13
         7   3 -1.318840E+04 -2.944407E-12 -2.944407E-12  5.937163E-13 -1.271702E-13  4.631145E-13
         7   4 -1.318840E+04  1.962938E-12  1.639317E-31 -2.328899E-13 -1.526042E-12  1.929644E-13
         7   5 -1.318840E+04 -9.814691E-13 -9.814691E-13  6.843700E-14 -4.768882E-13  2.315572E-13
         7   6 -1.318840E+04 -9.814691E-13 -1.962938E-12 -4.402438E-13 -1.144532E-12  5.788931E-13
         7   7 -1.318840E+04 -9.814691E-13 -1.962938E-12  4.147077E-13 -2.543404E-13  6.174859E-13
         7   8 -1.318840E+04 -1.962938E-12 -2.944407E-12 -9.397310E-14 -5.086808E-13  4.631145E-13
         8   1 -1.318840E+04 -9.814691E-13 -2.944407E-12 -4.509690E-13 -3.382267E-13 -4.631145E-13
         8   2 -1.318840E+04 -9.814691E-13 -1.962938E-12 -2.284212E-13 -2.977008E-12 -2.894465E-13
         8   3 -1.318840E+04  1.962938E-12  2.582912E-30 -1.271702E-13 -1.583754E-12  2.315572E-13
         8   4 -1.318840E+04  1.962938E-12 -9.814691E-13 -6.040584E-13 -1.583754E-12  4.824109E-13
         8   5 -1.318840E+04  2.027727E-31 -9.814691E-13 -2.778337E-13 -3.355454E-13 -3.087430E-13
         8   6 -1.318840E+04 -3.925876E-12 -3.925876E-12 -1.295195E-12 -1.639040E-12 -3.087430E-13
         8   7 -1.318840E+04  1.962938E-12  2.708651E-29 -2.034723E-12 -1.479056E-12  6.174859E-13
         8   8 -1.318840E+04 -9.814691E-13 -2.944407E-12 -1.653212E-12 -7.160346E-13  2.315572E-13
         9   1 -1.318840E+04  5.888815E-12  3.925876E-12  1.154236E-13 -1.314986E-12 -3.087430E-13
         9   2 -1.318840E+04  1.675461E-29  1.962938E-12 -2.660870E-13 -2.904613E-12  8.683396E-13
         9   3 -1.318840E+04  6.870284E-12  2.944407E-12 -4.616942E-13  1.154236E-13  2.315572E-13
         9   4 -1.318840E+04  1.962938E-12  1.962938E-12 -2.709389E-13  1.387125E-12  5.403002E-13
         9   5 -1.318840E+04  3.925876E-12  3.925876E-12 -5.556673E-13 -4.509690E-13 -4.631145E-13
         9   6 -1.318840E+04  9.814691E-13  2.944407E-12  2.073538E-13 -6.417243E-13  4.631145E-13
         9   7 -1.318840E+04  3.925876E-12  1.962938E-12 -1.017362E-12 -5.556673E-13 -6.174859E-13
         9   8 -1.318840E+04  9.814691E-13  2.944407E-12  1.019312E-29  7.160346E-13  7.718574E-13

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.5500000E+00

         1   1 -7.064444E-02  2.119333E-02  2.119333E-02 -1.046927E-19 -9.348989E-19 -4.427766E-19
         1   2 -7.064444E-02  2.119333E-02  2.119333E-02 -1.913142E-18 -1.135838E-18 -3.320825E-19
         1   3 -7.064444E-02  2.119333E-02  2.119333E-02  1.389678E-18 -1.164734E-18 -2.656660E-18
         1   4 -7.064444E-02  2.119333E-02  2.119333E-02 -4.187708E-19 -5.987265E-18 -2.656660E-18
         1   5 -7.064444E-02  2.119333E-02  2.119333E-02 -2.772244E-18 -1.600398E-19  1.328330E-18
         1   6 -7.064444E-02  2.119333E-02  2.119333E-02 -5.987265E-18 -3.609786E-19 -1.660412E-18
         1   7 -7.064444E-02  2.119333E-02  2.119333E-02 -1.443914E-18 -1.607510E-18  1.805559E-35
         1   8 -7.064444E-02  2.119333E-02  2.119333E-02 -4.658935E-18 -6.430042E-18 -3.984990E-18
         2   1 -7.064444E-02  2.119333E-02  2.119333E-02 -1.828899E-18 -3.465305E-18  1.504633E-35
         2   2 -7.064444E-02  2.119333E-02  2.119333E-02 -1.267959E-17 -1.029722E-17  5.534708E-19
         2   3 -7.064444E-02  2.119333E-02  2.119333E-02 -5.708085E-18 -9.202286E-18 -3.099436E-18
         2   4 -7.064444E-02  2.119333E-02  2.119333E-02 -2.493064E-18 -1.968489E-18  1.106942E-19
         2   5 -7.064444E-02  2.119333E-02  2.119333E-02 -1.197453E-17  7.699688E-19  1.106942E-18
         2   6 -7.064444E-02  2.119333E-02  2.119333E-02 -7.151999E-18 -8.272277E-18  1.826454E-18
         2   7 -7.064444E-02  2.119333E-02  2.119333E-02 -5.583611E-19 -1.430400E-17 -1.771107E-18
         2   8 -7.064444E-02  2.119333E-02  2.119333E-02 -6.184648E-18 -3.855180E-18  2.435271E-18
         3   1 -7.064444E-02  2.119333E-02  2.119333E-02 -1.319461E-17 -1.047771E-17  2.213883E-19
         3   2 -7.064444E-02  2.119333E-02  2.119333E-02  6.095514E-18 -1.530025E-17 -1.549718E-18
         3   3 -7.064444E-02  2.119333E-02  2.119333E-02 -1.026122E-17 -6.430042E-18  8.855533E-19
         3   4 -7.064444E-02  2.119333E-02  2.119333E-02  9.832664E-18 -3.215021E-18 -1.217636E-18
         3   5 -7.064444E-02  2.119333E-02  2.119333E-02 -5.544488E-18 -3.330605E-18  4.427766E-19
         3   6 -7.064444E-02  2.119333E-02  2.119333E-02  8.855533E-19 -1.458318E-17 -5.368667E-18
         3   7 -7.064444E-02  2.119333E-02  2.119333E-02 -3.773382E-18  9.027797E-36  1.771107E-18
         3   8 -7.064444E-02  2.119333E-02  2.119333E-02  4.264170E-18  8.037552E-18 -6.198873E-18
         4   1 -7.064444E-02  2.119333E-02  2.119333E-02  2.656660E-18 -8.531008E-19 -2.213883E-18
         4   2 -7.064444E-02  2.119333E-02  2.119333E-02  2.656660E-18 -8.287837E-18 -2.435271E-18
         4   3 -7.064444E-02  2.119333E-02  2.119333E-02  2.213883E-18 -1.968489E-18 -3.542213E-18
         4   4 -7.064444E-02  2.119333E-02  2.119333E-02  2.213883E-18 -5.987265E-18 -3.874295E-18
         4   5 -7.064444E-02  2.119333E-02  2.119333E-02  2.738458E-18 -1.566611E-18 -2.656660E-18
         4   6 -7.064444E-02  2.119333E-02  2.119333E-02  3.542213E-18 -8.398531E-18 -8.855533E-19
         4   7 -7.064444E-02  2.119333E-02  2.119333E-02  9.673513E-19 -2.411266E-18 -3.542213E-18
         4   8 -7.064444E-02  2.119333E-02  2.119333E-02  1.771107E-18 -6.430042E-18 -3.099436E-18
         5   1 -7.064444E-02  2.119333E-02  2.119333E-02  6.569632E-18 -4.269060E-18 -3.542213E-18
         5   2 -7.064444E-02  2.119333E-02  2.119333E-02  4.359305E-18 -9.292531E-18  1.328330E-18
         5   3 -7.064444E-02  2.119333E-02  2.119333E-02  4.461553E-18 -1.241731E-17 -1.771107E-18
         5   4 -7.064444E-02  2.119333E-02  2.119333E-02  3.255920E-18 -8.398531E-18 -8.855533E-19
         5   5 -7.064444E-02  2.119333E-02  2.119333E-02  3.099436E-18 -5.823669E-18 -2.213883E-18
         5   6 -7.064444E-02  2.119333E-02  2.119333E-02 -4.938116E-18 -1.446404E-17  3.099436E-18
         5   7 -7.064444E-02  2.119333E-02  2.119333E-02  3.542213E-18 -1.430400E-17  0.000000E+00
         5   8 -7.064444E-02  2.119333E-02  2.119333E-02 -5.299094E-18 -3.855180E-18  1.158567E-34
         6   1 -7.064444E-02  2.119333E-02  2.119333E-02  2.709562E-18  1.054040E-18  4.427766E-19
         6   2 -7.064444E-02  2.119333E-02  2.119333E-02  5.120827E-18 -9.796656E-18  3.099436E-18
         6   3 -7.064444E-02  2.119333E-02  2.119333E-02 -1.164734E-18 -1.286008E-17  4.814825E-35
         6   4 -7.064444E-02  2.119333E-02  2.119333E-02  4.863430E-18 -4.822531E-18  2.878048E-18
         6   5 -7.064444E-02  2.119333E-02  2.119333E-02 -9.317870E-18 -8.643925E-18  1.771107E-18
         6   6 -7.064444E-02  2.119333E-02  2.119333E-02  1.934703E-18 -9.849558E-18  5.313320E-18
         6   7 -7.064444E-02  2.119333E-02  2.119333E-02 -9.317870E-18 -6.430042E-18  1.925930E-34
         6   8 -7.064444E-02  2.119333E-02  2.119333E-02  3.542213E-18  4.822531E-18  2.213883E-18
         7   1 -7.064444E-02  2.119333E-02  2.119333E-02  1.836011E-18 -1.566611E-18 -1.328330E-18
         7   2 -7.064444E-02  2.119333E-02  2.119333E-02 -3.388398E-18 -5.183510E-18 -3.320825E-18
         7   3 -7.064444E-02  2.119333E-02  2.119333E-02  5.156836E-18 -8.037552E-19  2.656660E-18
         7   4 -7.064444E-02  2.119333E-02  2.119333E-02 -6.757281E-20 -9.645063E-18  1.106942E-18
         7   5 -7.064444E-02  2.119333E-02  2.119333E-02  1.212745E-18 -3.014082E-18  1.328330E-18
